category,seed,shot,sample_id,image_index,proposal_quantile,component_index,area_cells,a1_mean,a1_max,a1_p90,text_trimmed_mean,text_p90,text_consistency,shuf_text_trimmed_mean,shuf_text_p90,shuf_text_consistency,label,intersection_cells,overlap_fraction,iou
bracket_brown,0,1,bracket_brown/test/good/006.png,23,0.975,4,26,0.9728422164916992,1.0,1.0,0.3531901775435968,0.48826365172863007,0.07692307692307693,0.14704436681826005,0.27899982035160065,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.9,0,308,0.7515308260917664,1.0,1.0,0.5430633867940595,0.9241175889968873,0.538961038961039,0.4769624897068547,0.8250847935676575,0.4772727272727273,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.95,0,4,0.7287696003913879,0.7409418225288391,0.7394259095191955,0.8129811584949493,0.8664281666278839,1.0,0.6916482746601105,0.8035052657127381,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.95,1,6,0.7688136696815491,0.8053188920021057,0.7901867032051086,0.7780265758434931,0.9576209187507629,0.8333333333333334,0.5113200098276138,0.6340193152427673,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.95,2,21,0.7562429308891296,0.8288979530334473,0.8111622929573059,0.39436126281233397,0.7071009874343872,0.23809523809523808,0.2685457345317392,0.6167470216751099,0.14285714285714285,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.95,3,125,0.892088770866394,1.0,1.0,0.5911230129180568,0.9470550060272219,0.64,0.5221729817071764,0.8162113428115846,0.584,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/007.png,24,0.975,0,78,0.9561436772346497,1.0,1.0,0.6212558457627892,0.982935118675232,0.6794871794871795,0.46877895668148994,0.7866153478622436,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,0,87,0.8065146803855896,1.0,0.9990049839019776,0.5514676075586131,0.9448593497276306,0.5172413793103449,0.4519224219338995,0.9054086327552796,0.3218390804597701,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,1,7,0.7419444918632507,0.8834104537963867,0.8524444580078125,0.7319444758551461,0.8829511880874634,1.0,0.4168682800871985,0.5608661890029908,0.2857142857142857,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,2,6,0.6769861578941345,0.7576786875724792,0.7342677414417267,0.6022597923874855,0.8921343684196472,0.6666666666666666,0.35337616006533307,0.3977782875299454,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,3,20,0.6854285597801208,0.8702530264854431,0.7887561857700348,0.6289964225143194,0.922711855173111,0.65,0.43077888060361147,0.588770055770874,0.35,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,4,5,0.6412249207496643,0.6696697473526001,0.6651386499404908,0.28365186750888827,0.4936445951461792,0.2,0.1398954540491104,0.26261022686958313,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,5,15,0.6596232056617737,0.7452206015586853,0.7116997361183166,0.40165700362278867,0.7124566555023193,0.26666666666666666,0.17678105888458398,0.2638478338718414,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.9,6,172,0.7896479964256287,1.0,1.0,0.4702471351062042,0.8106349468231202,0.4476744186046512,0.4598719788634259,0.8270695924758912,0.436046511627907,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.95,0,53,0.8959367275238037,1.0,1.0,0.6286623866059059,0.9972820520401001,0.660377358490566,0.49839223297529445,0.9978712677955628,0.39622641509433965,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.95,1,5,0.800768256187439,0.8702530264854431,0.8441053032875061,0.6530262351036071,0.8279759764671326,0.8,0.5626655578613281,0.6218618631362915,0.8,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.95,2,34,0.874546468257904,1.0,1.0,0.5879594896520887,0.9135284364223479,0.6470588235294118,0.6900118706481797,0.967444920539856,0.8529411764705882,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.95,3,8,0.805272102355957,0.8625520467758179,0.8603580296039581,0.5763499289751053,0.6730017781257629,0.75,0.4638894908130169,0.6097830593585968,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.95,4,53,0.8984318971633911,1.0,1.0,0.30333452793054805,0.5240905046463014,0.1320754716981132,0.26865352222392724,0.49380237460136434,0.11320754716981132,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.975,0,18,0.9676463603973389,1.0,1.0,0.5318460548296571,0.8520522236824037,0.5,0.2823214465752244,0.49738269448280337,0.1111111111111111,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.975,1,10,0.9311081767082214,0.9641318917274475,0.9535194098949432,0.967341773211956,1.0,1.0,0.9452865794301033,1.0,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.975,2,14,0.9539174437522888,1.0,1.0,0.517349531253179,0.6466934084892273,0.5,0.5842800910274187,0.8594730496406556,0.6428571428571429,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.975,3,26,0.9741092920303345,1.0,1.0,0.2723241272297772,0.5138651579618454,0.11538461538461539,0.24605046822266144,0.3982574939727783,0.038461538461538464,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/008.png,25,0.975,4,6,0.9107749462127686,0.9488055109977722,0.9419370293617249,0.37208794554074603,0.4313155710697174,0.0,0.4170557955900828,0.545045018196106,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,0,87,0.8912469148635864,1.0,1.0,0.6661819899585885,0.9356513619422914,0.8505747126436781,0.4280317666035303,0.7489305496215825,0.40229885057471265,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,1,4,0.7663408517837524,0.8485802412033081,0.8321973264217377,0.27992701157927513,0.34639648199081424,0.0,0.4202728495001793,0.45586917996406556,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,2,166,0.8099988698959351,1.0,0.9279974400997162,0.4356371882691312,0.6558924317359924,0.3855421686746988,0.4289443090335647,0.7278853356838226,0.3493975903614458,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,3,9,0.7971196174621582,1.0,0.944591760635376,0.26214997387594646,0.4646669983863831,0.1111111111111111,0.15242600854900148,0.23319267630577087,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,4,11,0.8653326034545898,1.0,1.0,0.5988960928387113,0.7163704037666321,0.8181818181818182,0.4146244592136807,0.5151277184486389,0.18181818181818182,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.9,5,32,0.7658135294914246,0.8768539428710938,0.8376299917697907,0.19819440148197687,0.4387980759143831,0.09375,0.10031927952569766,0.22153275758028035,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,0,65,0.9396209120750427,1.0,1.0,0.71371058810432,0.9549597620964051,0.9230769230769231,0.4187764275186467,0.7174077987670898,0.4,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,1,14,0.8694954514503479,0.9208680391311646,0.9108319282531738,0.5853959495822588,0.7246141135692596,0.7142857142857143,0.5103833352526029,0.606779682636261,0.5714285714285714,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,2,36,0.8830056190490723,0.9670814275741577,0.944868266582489,0.289079824090004,0.5406019389629364,0.1388888888888889,0.26320632348457973,0.4352375417947769,0.05555555555555555,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,3,7,0.9297385811805725,1.0,1.0,0.6415872233254569,0.7308746695518494,1.0,0.43522963353565763,0.5476374506950379,0.2857142857142857,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,4,14,0.9200776815414429,1.0,0.9980810582637787,0.5612818772594134,0.723318088054657,0.6428571428571429,0.6927617092927297,1.0,0.7142857142857143,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,5,8,0.9463319778442383,1.0,1.0,0.3267950043082237,0.363129198551178,0.0,0.38312724605202675,0.4526887059211731,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.95,6,6,0.845086395740509,0.8768539428710938,0.8658982515335083,0.32952239488561946,0.5252698063850403,0.3333333333333333,0.033352069867153965,0.07815828919410706,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,0,29,0.9890093207359314,1.0,1.0,0.6656849765777588,0.8178098320960998,0.9655172413793104,0.318166680932045,0.563317334651947,0.1724137931034483,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,1,13,0.975045919418335,1.0,1.0,0.8823288083076477,0.993590235710144,1.0,0.7086108272725885,0.9975472331047058,0.8461538461538461,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,2,11,0.9384254217147827,0.9670814275741577,0.956880509853363,0.2355707950062222,0.3216809034347534,0.0,0.29729437000221676,0.398835152387619,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,3,5,0.9707733392715454,1.0,1.0,0.6597096562385559,0.738126802444458,1.0,0.4237992286682129,0.49536333084106443,0.2,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,4,7,0.9522260427474976,1.0,0.9961621165275574,0.5405276119709015,0.6999830722808839,0.42857142857142855,0.649654643876212,0.8299660444259644,0.7142857142857143,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/009.png,26,0.975,5,6,0.9719328284263611,1.0,1.0,0.33103618522485095,0.3870312571525574,0.0,0.381669948498408,0.4568668007850647,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.9,0,4,0.7395964860916138,0.8102805614471436,0.7945834696292877,0.33929064124822617,0.39698033630847934,0.0,0.33929064124822617,0.39698033630847934,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.9,1,310,0.8291684985160828,1.0,1.0,0.5111909161411947,0.8099033057689667,0.532258064516129,0.5111909161411947,0.8099033057689667,0.532258064516129,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.95,0,61,0.9415393471717834,1.0,1.0,0.5965792877333504,0.8264676332473755,0.8032786885245902,0.5965792877333504,0.8264676332473755,0.8032786885245902,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.95,1,73,0.8893383741378784,1.0,0.9668517351150513,0.5071023359137067,0.787909424304962,0.5342465753424658,0.5071023359137067,0.787909424304962,0.5342465753424658,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.95,2,20,0.9494231939315796,1.0,1.0,0.22999761532992125,0.36582797467708594,0.0,0.22999761532992125,0.36582797467708594,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.975,0,20,0.9740169644355774,1.0,1.0,0.7052429206669331,0.9220409512519838,0.95,0.7052429206669331,0.9220409512519838,0.95,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.975,1,22,0.9796483516693115,1.0,1.0,0.5237933893998464,0.729018259048462,0.6818181818181818,0.5237933893998464,0.729018259048462,0.6818181818181818,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.975,2,19,0.9570255279541016,1.0,0.990725040435791,0.526489249047111,0.7549401760101317,0.5789473684210527,0.526489249047111,0.7549401760101317,0.5789473684210527,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/010.png,27,0.975,3,15,0.9805787801742554,1.0,1.0,0.2012939705298497,0.3084692478179932,0.0,0.2012939705298497,0.3084692478179932,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,0,7,0.7286735773086548,0.8016418814659119,0.7841534495353699,0.37593274457114084,0.4451364636421204,0.0,0.21983312921864645,0.2605843186378479,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,1,4,0.9651549458503723,1.0,1.0,0.485671304166317,0.6814030766487121,0.5,0.35812246799468994,0.3854119390249252,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,2,105,0.818981945514679,1.0,1.0,0.4952503355110393,0.6827446222305298,0.5238095238095238,0.406863978154519,0.6723749279975894,0.26666666666666666,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,3,5,0.761337399482727,0.8977488875389099,0.8561048626899719,0.43723187446594236,0.5201104402542114,0.4,0.31132365465164186,0.40600892901420593,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,4,4,0.7439203262329102,0.8066827058792114,0.7941989183425904,0.49844618141651154,0.5327372193336487,0.5,0.4366988390684128,0.4845285773277283,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,5,6,0.7159929275512695,0.7528201341629028,0.7436253130435944,0.5583502352237701,0.7830490469932556,0.6666666666666666,0.46675334374109906,0.6913209557533264,0.3333333333333333,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,6,10,0.8278284072875977,1.0,1.0,0.688343707472086,0.9049256265163421,0.8,0.6812205463647842,0.7670659363269806,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,7,5,0.7024058103561401,0.7454766035079956,0.7425904035568237,0.5816047012805938,0.6696022152900696,0.8,0.4080981194972992,0.5123315334320069,0.4,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,8,6,0.7340102195739746,0.863982617855072,0.8139382004737854,0.41934342434008914,0.5978150069713593,0.3333333333333333,0.4080837865670522,0.4749506711959839,0.16666666666666666,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,9,6,0.7595377564430237,0.8336557745933533,0.8208213150501251,0.8761830230553945,1.0,1.0,0.6335810671250025,0.9356412291526794,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,10,79,0.7944591641426086,1.0,0.9768364787101746,0.46455635588902694,0.7194560050964356,0.4430379746835443,0.40145540833473203,0.6170024275779724,0.25316455696202533,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,11,48,0.7684187293052673,0.9989954233169556,0.8943270027637482,0.6407901398837567,0.8620499849319458,0.75,0.6061470247805119,0.8342411279678346,0.6666666666666666,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,12,5,0.7102117538452148,0.7566301822662354,0.7413630008697509,0.5808709144592286,0.6455119848251343,1.0,0.8984150290489197,1.0,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.9,13,10,0.7164117693901062,0.8273541927337646,0.7784165382385254,0.6034871339797974,0.7888987481594085,0.7,0.07816609391011298,0.18751475214958188,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,0,4,0.9651549458503723,1.0,1.0,0.485671304166317,0.6814030766487121,0.5,0.35812246799468994,0.3854119390249252,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,1,62,0.8937574625015259,1.0,1.0,0.4754074668884277,0.6817844331264495,0.4838709677419355,0.3911242610216141,0.6102366209030151,0.22580645161290322,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,2,6,0.906830370426178,1.0,1.0,0.693710133433342,0.8761877417564392,0.8333333333333334,0.6816493372122446,0.7751351892948151,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,3,39,0.891507089138031,1.0,1.0,0.40369855815714056,0.7034874200820923,0.3333333333333333,0.4326422151291009,0.6312738060951234,0.3333333333333333,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,4,18,0.8482855558395386,0.9989954233169556,0.9171604692935944,0.6510243657976389,0.8765448153018952,0.6666666666666666,0.6053001331165433,0.801489531993866,0.6111111111111112,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.95,5,5,0.784204363822937,0.7947448492050171,0.7937702894210815,0.6190254926681519,0.7167828917503357,1.0,0.6231218695640564,0.855588722229004,0.6,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,0,4,0.9651549458503723,1.0,1.0,0.485671304166317,0.6814030766487121,0.5,0.35812246799468994,0.3854119390249252,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,1,36,0.9609115123748779,1.0,1.0,0.4119140192866325,0.6113581359386444,0.3888888888888889,0.4621350934108098,0.6349401473999023,0.3333333333333333,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,2,4,0.9446035623550415,1.0,1.0,0.6563092544674873,0.7899353861808778,0.75,0.6975636631250381,0.7395199835300446,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,3,11,0.9658353924751282,1.0,1.0,0.4974107974105411,0.7115930914878845,0.45454545454545453,0.3430858353773753,0.6121354699134827,0.2727272727272727,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,4,4,0.9319324493408203,0.9643006324768066,0.963528960943222,0.1536745298653841,0.1942015126347542,0.0,0.4697916731238365,0.5685914754867554,0.25,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,5,8,0.9272781610488892,1.0,1.0,0.41703951358795166,0.5324037730693817,0.25,0.5884079486131668,0.7890764117240906,0.625,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/011.png,28,0.975,6,5,0.9204674959182739,0.9989954233169556,0.9706911325454712,0.8259911179542542,0.8902387261390686,1.0,0.7750157594680787,0.8052265048027039,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.9,0,313,0.8240748643875122,1.0,0.9997350573539734,0.6125256250579044,0.9860011458396912,0.6517571884984026,0.5241069688027599,0.8760727167129516,0.5079872204472844,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.95,0,42,0.9008585810661316,1.0,0.9886396169662476,0.6948808133602142,0.9737064361572265,0.7857142857142857,0.6752815299174365,1.0,0.7380952380952381,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.95,1,111,0.9217824339866638,1.0,1.0,0.6758610810456651,0.9659090042114258,0.7927927927927928,0.6127865003066116,0.87611323595047,0.6306306306306306,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.975,0,6,0.9665217399597168,1.0,1.0,0.6955567598342896,0.8737657964229584,0.8333333333333334,0.5122614602247874,0.7646215856075287,0.3333333333333333,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.975,1,7,0.9613839387893677,1.0,0.9932500958442688,0.6694058563028064,0.9842420935630798,0.7142857142857143,0.8167305588722229,1.0,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.975,2,5,0.9668243527412415,1.0,0.9949404001235962,0.5356173992156983,0.6602678894996643,0.6,0.5384083211421966,0.613669502735138,0.6,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/012.png,29,0.975,3,57,0.9789893627166748,1.0,1.0,0.7341140178923912,1.0,0.9473684210526315,0.7269116608386345,0.9366218328475951,0.8596491228070176,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,0,5,0.7193120718002319,0.8300154805183411,0.8018857359886169,0.29712748527526855,0.34793797731399534,0.0,0.10328964740037919,0.13673119246959686,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,1,145,0.8290094137191772,1.0,1.0,0.3927115417189068,0.6383820295333862,0.31724137931034485,0.43868412586868316,0.9924620151519774,0.33793103448275863,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,2,5,0.6671056151390076,0.725670576095581,0.7088166952133179,0.4474695086479187,0.5222959518432617,0.4,0.22429735958576202,0.2706251978874207,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,3,8,0.7695673704147339,0.9946349859237671,0.9304659605026245,0.21300523914396763,0.30102491974830625,0.0,0.23932427726686,0.2852803349494934,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,4,22,0.7302188277244568,0.9821465611457825,0.7845295608043671,0.47919761141141254,0.6241806507110595,0.4090909090909091,0.47099995447529686,0.6560865342617035,0.5,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,5,5,0.6504277586936951,0.7041170001029968,0.6956734776496887,0.1677735984325409,0.22024069130420684,0.0,0.3718403458595276,0.4291367709636688,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,6,74,0.7435312271118164,1.0,0.9077560782432558,0.36460400025049844,0.6264356911182404,0.22972972972972974,0.4607466638088226,0.7190837264060974,0.3783783783783784,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,7,5,0.7275123596191406,0.8177206516265869,0.7915119171142578,0.4127403929829597,0.6492376089096069,0.4,0.36723123788833617,0.496419095993042,0.2,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,8,7,0.638049304485321,0.6803940534591675,0.673845636844635,0.45613889609064373,0.539472222328186,0.42857142857142855,0.45790490933826994,0.5369715690612793,0.2857142857142857,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,9,16,0.7199585437774658,0.9160971641540527,0.8133628368377686,0.4521743037870952,0.6385823488235474,0.375,0.7004603126219341,1.0,0.875,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.9,10,8,0.7322216629981995,0.8518803715705872,0.8428728222846985,0.4904865585267544,0.9109633743762969,0.375,0.22381157148629427,0.33651270568370817,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,0,93,0.9062862396240234,1.0,1.0,0.4182005218664805,0.6497608184814453,0.3655913978494624,0.5315731221437454,1.0,0.43010752688172044,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,1,4,0.883397102355957,0.9356979727745056,0.9283699095249176,0.35144659504294395,0.5127373516559601,0.25,0.19056059047579765,0.21669143438339233,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,2,4,0.8666228652000427,0.9946349859237671,0.9671339750289917,0.199207354336977,0.2581069648265839,0.0,0.25166092440485954,0.2882009416818619,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,3,5,0.7651607394218445,0.7781597971916199,0.7725144267082215,0.4951979577541351,0.5495806932449341,0.6,0.5622292816638946,0.6401901364326477,0.6,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,4,22,0.86427903175354,1.0,0.9997257351875305,0.47850944764084286,0.6981592178344728,0.45454545454545453,0.3399162996146414,0.6185820072889331,0.13636363636363635,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,5,9,0.7842034697532654,0.8572320342063904,0.8226765036582947,0.18536206748750475,0.2041374534368515,0.0,0.38456085324287415,0.43462681770324707,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.95,6,4,0.8150274753570557,0.8518803715705872,0.8480199933052063,0.5658363960683346,0.9229911863803864,0.5,0.24619653075933456,0.3197951465845108,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.975,0,64,0.9566981792449951,1.0,1.0,0.4099995529708954,0.6866293013095857,0.34375,0.4984446718142583,1.0,0.375,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/013.png,30,0.975,1,6,0.9809193015098572,1.0,1.0,0.4380551228920619,0.5740457475185394,0.5,0.26986243824164075,0.32681526243686676,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,0,83,0.7244822382926941,0.940887451171875,0.8815191268920899,0.5713930267896226,0.9919342875480651,0.5662650602409639,0.36649951338768005,0.6283266067504882,0.20481927710843373,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,1,6,0.7781257629394531,1.0,0.9610919654369354,0.19173910220464072,0.24579942226409912,0.0,0.13752818231781325,0.16385041177272797,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,2,16,0.724822998046875,1.0,0.9472080171108246,0.10956558851259095,0.1653822958469391,0.0,0.19776565049375808,0.29572494328022003,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,3,14,0.6718811392784119,0.7913787364959717,0.7822024941444398,0.7354751427968343,0.9867119610309601,0.8571428571428571,0.6093794132272402,0.8091119885444642,0.7857142857142857,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,4,22,0.7672123312950134,1.0,1.0,0.5026936696635352,0.7361907184123995,0.5454545454545454,0.4443618307511012,0.6452343404293062,0.2727272727272727,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,5,6,0.6496355533599854,0.7404606938362122,0.7178640365600586,0.0394831250111262,0.05343368835747242,0.0,0.31012281278769177,0.36659151315689087,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,6,59,0.7359713315963745,1.0,0.9864245533943177,0.26436674670905486,0.5275932192802429,0.1864406779661017,0.14428325924946336,0.2686605751514435,0.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,7,9,0.7325975894927979,1.0,0.9749661922454834,0.054066619732313685,0.1171435296535492,0.0,0.3225999027490616,0.5059680104255676,0.1111111111111111,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,8,5,0.5796829462051392,0.5865005254745483,0.5862832546234131,0.553531140089035,0.8121840000152588,0.4,0.5084841012954712,0.7446228384971619,0.4,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,9,5,0.593510627746582,0.6133340001106262,0.6080778002738952,0.8153255939483642,0.9222050189971924,1.0,0.7755960106849671,0.9373108386993408,1.0,0,0,0.0,0.0
bracket_brown,0,1,bracket_brown/test/good/014.png,31,0.9,10,46,0.8317788243293762,1.0,1.0,0.11090921531879423,0.2956131100654602,0.021739130434782608,0.11460900904708787,0.250715933740139,0.0,0,0,0.0,0.0
