category,seed,shot,sample_id,image_index,proposal_quantile,component_index,area_cells,a1_mean,a1_max,a1_p90,text_trimmed_mean,text_p90,text_consistency,shuf_text_trimmed_mean,shuf_text_p90,shuf_text_consistency,label,intersection_cells,overlap_fraction,iou,rot180_text_p90,halfroll_text_p90
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.9,3,4,0.814708411693573,0.8590870499610901,0.8484804153442382,0.1703064776957035,0.1936475545167923,0.0,0.12259902991354465,0.15731454938650133,0.0,0,0,0.0,0.0,0.27032414823770523,0.1833862140774727
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.9,4,13,0.7779532074928284,0.879265546798706,0.8602972626686096,0.41565298492258246,0.5745127975940705,0.15384615384615385,0.3945600688457489,0.49283205270767216,0.07692307692307693,0,0,0.0,0.0,1.0,0.30508231520652773
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.9,5,239,0.8469569683074951,1.0,1.0,0.4925625832278494,0.8245591044425966,0.4811715481171548,0.5612251710706424,0.9391737818717957,0.5732217573221757,0,5,0.02092050209205021,0.02066115702479339,0.6027313709259033,0.4456113815307618
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.95,0,16,0.9060467481613159,0.996436595916748,0.9770411849021912,0.5461116901465825,0.8314275145530701,0.5625,0.6421642548271588,1.0,0.6875,0,0,0.0,0.0,0.5673171281814575,0.1381097361445427
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.95,1,10,0.9063803553581238,1.0,1.0,0.4238114468753338,0.5796106934547424,0.2,0.23955241218209267,0.39144205749034877,0.0,0,0,0.0,0.0,0.570070195198059,0.15323694199323654
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.95,2,8,0.8490802645683289,0.8844751119613647,0.8696081161499023,0.23428131826221943,0.30926252305507657,0.0,0.44860903546214104,0.6339068055152893,0.375,0,0,0.0,0.0,0.19807182252407074,0.45973899662494655
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.95,3,23,0.928005039691925,1.0,1.0,0.42226642370224,0.6914316296577454,0.43478260869565216,0.4527828740446191,0.6542747855186463,0.34782608695652173,0,0,0.0,0.0,0.5172624468803406,0.21518570482730867
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.95,4,93,0.9245128631591797,1.0,1.0,0.6250022721290588,0.9474952340126037,0.6989247311827957,0.6764090975125631,0.9984572768211365,0.7849462365591398,0,4,0.043010752688172046,0.041237113402061855,0.6051918029785156,0.4356902539730072
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,0,8,0.9505595564842224,0.996436595916748,0.9912293672561645,0.6493078544735909,0.8699187219142914,0.75,0.837238036096096,1.0,1.0,0,0,0.0,0.0,0.6178748846054077,0.058826981484889976
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,1,5,0.9642750024795532,1.0,1.0,0.45767131447792053,0.5885881185531616,0.2,0.17958738803863525,0.23260408043861389,0.0,0,0,0.0,0.0,0.5376601696014405,0.17758872509002685
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,2,12,0.9894208908081055,1.0,1.0,0.4613462552428246,0.6889474034309387,0.5,0.38811320066452026,0.5416234850883485,0.16666666666666666,0,0,0.0,0.0,0.3503946900367737,0.175034099817276
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,3,14,0.9628137946128845,0.998245358467102,0.995305997133255,0.7376612201333046,0.9806980431079865,0.8571428571428571,0.6625440021355947,0.9529450654983522,0.7142857142857143,0,0,0.0,0.0,0.5701551973819733,0.31315198838710784
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,4,5,0.9529406428337097,0.9729623794555664,0.9681165933609008,0.49060657024383547,0.5717592716217041,0.6,0.9652201771736145,1.0,1.0,0,0,0.0,0.0,0.28887705206871034,0.34656934142112733
bracket_brown,0,1,bracket_brown/test/parts_mismatch/031.png,74,0.975,5,32,0.9817678928375244,1.0,1.0,0.7116265881520051,0.9978704273700715,0.75,0.5549563456040162,0.7137282371520997,0.71875,0,0,0.0,0.0,0.16109871938824663,0.43613752722740173
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,0,5,0.7351404428482056,0.82655268907547,0.8082642197608948,0.32477673292160036,0.36171734929084776,0.0,0.1914495751261711,0.2300882011651993,0.0,0,0,0.0,0.0,0.4389875531196594,0.18134608566761018
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,1,76,0.8364006876945496,1.0,1.0,0.44876783605544796,0.7559355199337006,0.40789473684210525,0.5550078725622546,0.8966282606124878,0.5263157894736842,0,0,0.0,0.0,0.5613318383693695,0.217949740588665
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,2,6,0.7216578125953674,0.8414632081985474,0.8209470808506012,0.10992339998483658,0.16555733233690262,0.0,0.2322453185915947,0.3266638368368149,0.0,0,0,0.0,0.0,0.195257268846035,0.2220383957028389
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,3,9,0.7039668560028076,0.752472996711731,0.748075270652771,0.4309147298336029,0.6079515218734741,0.2222222222222222,0.27304991086324054,0.45995479822158813,0.1111111111111111,0,0,0.0,0.0,0.726508617401123,0.5696003913879395
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,4,28,0.7859576940536499,0.9895090460777283,0.9647789716720581,0.7423895721634229,0.9985591292381286,0.9285714285714286,0.649237426618735,0.851746118068695,0.8214285714285714,0,0,0.0,0.0,0.8096792101860046,0.4232251197099687
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,5,10,0.6387824416160583,0.6697896718978882,0.6604608952999115,0.38529249653220177,0.5100513994693756,0.2,0.43859246745705605,0.49945283830165854,0.1,0,0,0.0,0.0,0.27209089398384095,0.25794498026371004
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.9,6,173,0.7424910068511963,1.0,0.9713194727897645,0.5654127344810705,1.0,0.5895953757225434,0.37584133727623403,0.7837099313735963,0.3179190751445087,0,6,0.03468208092485549,0.034482758620689655,0.5532671332359315,0.5981841683387757
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,0,58,0.8883158564567566,1.0,1.0,0.4743875019873182,0.7059831321239475,0.4827586206896552,0.5607078603158394,0.9459372937679292,0.5172413793103449,0,0,0.0,0.0,0.5538041174411775,0.1931730315089227
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,1,4,0.7445257902145386,0.752472996711731,0.750823849439621,0.465069904923439,0.568752983212471,0.25,0.22716734558343887,0.3603596448898316,0.0,0,0,0.0,0.0,0.7473538517951965,0.4860198676586151
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,2,18,0.853323757648468,0.9895090460777283,0.9750741422176361,0.8265185356140137,1.0,1.0,0.7104162462055683,0.8817816615104676,0.9444444444444444,0,0,0.0,0.0,0.8156782150268554,0.3647809177637102
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,3,11,0.8172236084938049,0.9729645848274231,0.9251121878623962,0.937349988354577,1.0,1.0,0.3265059259202745,0.4011179506778717,0.0,1,3,0.2727272727272727,0.2,0.6845318675041199,0.26986995339393616
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,4,5,0.7646160125732422,0.7932029962539673,0.7915525197982788,0.44257046580314635,0.49540082216262815,0.2,0.44601951241493226,0.5272871494293213,0.2,0,0,0.0,0.0,0.27283545136451726,0.41245428919792176
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.95,5,56,0.880060613155365,1.0,1.0,0.7212000372617141,1.0,0.8035714285714286,0.304172081467898,0.5866639018058777,0.19642857142857142,0,1,0.017857142857142856,0.016129032258064516,0.45582588016986847,0.7414640486240387
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.975,0,16,0.9603619575500488,1.0,1.0,0.5655431811298642,0.6410118639469147,0.875,0.7544333019426891,1.0,0.8125,0,0,0.0,0.0,0.6157512366771698,0.09126007184386253
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.975,1,20,0.9556375741958618,1.0,1.0,0.3892050255089998,0.5918356537818912,0.3,0.36984425876289606,0.8203291893005371,0.25,0,0,0.0,0.0,0.35107134878635415,0.2214738368988038
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.975,2,8,0.9426901340484619,0.9895090460777283,0.9861665964126587,0.8337904885411263,1.0,1.0,0.7772601395845413,0.9087260782718658,1.0,0,0,0.0,0.0,0.759659081697464,0.2842021733522415
bracket_brown,0,1,bracket_brown/test/parts_mismatch/032.png,75,0.975,3,30,0.9585679769515991,1.0,1.0,0.8821755349636078,1.0,0.9666666666666667,0.24925705262770256,0.5228572964668274,0.13333333333333333,0,0,0.0,0.0,0.18582137674093255,0.8119187355041504
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,0,6,0.8088838458061218,0.9953086972236633,0.9245973229408264,0.4198978394269943,0.45989520847797394,0.0,0.3099266240994136,0.43641579151153564,0.0,0,0,0.0,0.0,0.6226150393486023,0.14415685832500458
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,1,73,0.831624448299408,1.0,1.0,0.53342854724092,0.7632095336914062,0.5205479452054794,0.41987662143626453,0.55480717420578,0.3150684931506849,0,0,0.0,0.0,0.5501584053039551,0.2989919543266296
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,2,6,0.6990559697151184,0.7642822861671448,0.7461631000041962,0.5682506412267685,0.7089035511016846,0.6666666666666666,0.48868591090043384,0.5541837513446808,0.5,0,0,0.0,0.0,0.5948691964149475,0.7591530382633209
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,3,23,0.8046048283576965,1.0,0.9678081750869751,0.6024144982036791,0.8054163575172425,0.5652173913043478,0.6884537213727048,1.0,0.6521739130434783,0,0,0.0,0.0,0.972953200340271,0.5243767321109772
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,4,23,0.6704598069190979,0.7376472353935242,0.7231607794761657,0.41232309059092875,0.6797521829605103,0.2608695652173913,0.5453420720602337,0.8568472027778625,0.5217391304347826,0,0,0.0,0.0,0.44684733748435973,0.24878846108913422
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.9,5,177,0.7650551795959473,1.0,0.9608981132507325,0.5697788172043287,1.0,0.5819209039548022,0.40327356552535837,0.8085280418395998,0.3446327683615819,0,8,0.04519774011299435,0.0446927374301676,0.6682889103889466,0.6281746983528137
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,0,4,0.8639326691627502,0.9953086972236633,0.9528818726539612,0.42447706311941147,0.46389817297458646,0.0,0.2787652313709259,0.3809553623199463,0.0,0,0,0.0,0.0,0.597534304857254,0.1463097244501114
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,1,23,0.9140779972076416,1.0,1.0,0.6027434625123677,0.7750489115715027,0.6956521739130435,0.4556449902685065,0.6056327342987061,0.43478260869565216,0,0,0.0,0.0,0.6464533686637879,0.11560046970844269
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,2,24,0.9117646217346191,1.0,1.0,0.5306179240345955,0.7725136876106262,0.5,0.46769426465034486,0.5471632540225982,0.4583333333333333,0,0,0.0,0.0,0.4966062277555465,0.29457679986953733
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,3,14,0.8867360353469849,1.0,0.9913284897804261,0.5830911124746004,0.7253357172012329,0.5714285714285714,0.6417930449048678,1.0,0.5714285714285714,0,0,0.0,0.0,0.9815150380134583,0.5198994010686875
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,4,7,0.7936468124389648,0.8725480437278748,0.8374832034111023,0.6351285321371896,0.874179995059967,0.7142857142857143,0.39090738764830996,0.5421914100646973,0.2857142857142857,1,2,0.2857142857142857,0.13333333333333333,0.8627597570419312,0.2448571711778641
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.95,5,84,0.8609501719474792,1.0,1.0,0.6060987259535229,1.0,0.6071428571428571,0.3920347189859432,0.8259772837162018,0.30952380952380953,0,2,0.023809523809523808,0.021739130434782608,0.5470236897468568,0.6444339692592621
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.975,0,14,0.9765678644180298,1.0,1.0,0.6166686167319616,0.8048658788204194,0.7142857142857143,0.4415234451492627,0.5223567485809326,0.35714285714285715,0,0,0.0,0.0,0.5540277898311615,0.09490602090954785
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.975,1,18,0.9566319584846497,1.0,1.0,0.5114453453570604,0.6614355862140655,0.4444444444444444,0.4532979167997837,0.5259773969650269,0.3888888888888889,0,0,0.0,0.0,0.4837287992238999,0.3263746738433838
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.975,2,9,0.9447009563446045,1.0,1.0,0.5824652744664086,0.7212679982185364,0.6666666666666666,0.69338016377555,1.0,0.7777777777777778,0,0,0.0,0.0,0.9507067680358887,0.4875005006790161
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.975,3,6,0.9322171807289124,0.9997435212135315,0.9759184122085571,0.47669650117556256,0.5745575428009033,0.3333333333333333,0.7229549090067545,0.9981156289577484,1.0,0,0,0.0,0.0,0.45641639828681946,0.3337816148996353
bracket_brown,0,1,bracket_brown/test/parts_mismatch/033.png,76,0.975,4,28,0.9648345708847046,1.0,1.0,0.8343722932040691,1.0,0.8214285714285714,0.21161535816888014,0.4135045468807221,0.03571428571428571,0,0,0.0,0.0,0.3224033862352371,0.652566659450531
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.9,0,290,0.8150175213813782,1.0,1.0,0.5647664596808368,0.9355731964111329,0.6103448275862069,0.5277933248415075,0.864858603477478,0.5758620689655173,1,40,0.13793103448275862,0.132890365448505,0.7099242746829987,0.6158002376556396
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.9,1,21,0.7654120922088623,0.9615485072135925,0.8840028643608093,0.7679343241102555,1.0,0.8571428571428571,0.06248356822385069,0.2424585223197937,0.0,1,5,0.23809523809523808,0.07462686567164178,0.6356469988822937,0.6367915272712708
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.95,0,18,0.8329623937606812,0.8909665942192078,0.8643740952014923,0.36922990903258324,0.5574518203735352,0.16666666666666666,0.5709137513767928,0.9647977590560913,0.6111111111111112,1,7,0.3888888888888889,0.11290322580645161,0.5335594415664673,0.5725876092910767
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.95,1,131,0.9098669290542603,1.0,1.0,0.6404472779659998,1.0,0.6793893129770993,0.5580316461267926,0.8639354109764099,0.6259541984732825,1,20,0.15267175572519084,0.12345679012345678,0.6630871891975403,0.6157197952270508
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.95,2,6,0.8888044357299805,0.9615485072135925,0.9414448142051697,0.8696771760781606,0.9791745841503143,1.0,0.09274084788436691,0.19076521694660187,0.0,1,2,0.3333333333333333,0.03636363636363636,0.49209897220134735,0.6278499364852905
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.975,0,18,0.9722805023193359,1.0,1.0,0.8597931899130344,1.0,0.9444444444444444,0.7209587208926678,1.0,0.8333333333333334,1,14,0.7777777777777778,0.2545454545454545,0.7905925750732422,0.9080665290355683
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/000.png,0,0.975,1,58,0.9612780213356018,1.0,1.0,0.5702463146299124,0.9436576187610627,0.5862068965517241,0.5113811573634545,0.6996621072292328,0.5689655172413793,0,0,0.0,0.0,0.6351463675498963,0.4585658609867096
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.9,0,314,0.7999350428581238,1.0,0.9993000864982605,0.5985968110580293,0.9452509939670563,0.6496815286624203,0.3926407952630331,0.7442122817039489,0.32802547770700635,1,42,0.1337579617834395,0.13166144200626959,0.8039940834045409,0.5740056276321411
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.95,0,6,0.8585630059242249,0.9239066243171692,0.9123623073101044,0.9681892593701681,1.0,1.0,0.19803968692819277,0.2617085427045822,0.0,1,3,0.5,0.06,0.2682130038738251,0.2645399123430252
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.95,1,151,0.9060367941856384,1.0,1.0,0.6451317764018193,0.9619301557540894,0.7284768211920529,0.4182669022851739,0.7455098628997803,0.3509933774834437,1,14,0.09271523178807947,0.07608695652173914,0.8495512008666992,0.521523118019104
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.975,0,7,0.9583390355110168,1.0,1.0,0.9711278336388725,1.0,1.0,0.536955463034766,0.7385597586631775,0.2857142857142857,1,6,0.8571428571428571,0.125,0.9661690354347229,0.35865510106086734
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.975,1,8,0.9199560880661011,0.9612645506858826,0.9485326170921325,0.5994205325841904,0.7568782866001129,0.75,0.5178118906915188,0.67843878865242,0.5,0,0,0.0,0.0,0.402874407172203,0.1371745839715004
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.975,2,53,0.9727097749710083,1.0,1.0,0.6904276061889737,0.9075798034667969,0.8490566037735849,0.42976826775905697,0.7177626371383671,0.33962264150943394,0,1,0.018867924528301886,0.010101010101010102,0.8302032470703127,0.3724148154258729
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/001.png,1,0.975,3,5,0.9411873817443848,1.0,0.9899695634841919,0.3028243064880371,0.3709574520587921,0.0,0.09791370034217835,0.12369651198387147,0.0,1,1,0.2,0.0196078431372549,0.2980338156223297,0.5615786433219909
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.9,0,27,0.5722254514694214,0.68614661693573,0.6357499718666078,0.6251849247061688,0.8031337857246399,0.7407407407407407,0.4917164120985114,0.6506158828735352,0.4074074074074074,1,5,0.18518518518518517,0.07246376811594203,0.3846177160739899,0.34532142877578736
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.9,1,285,0.7759544253349304,1.0,1.0,0.6782420359584442,0.9520965337753295,0.7649122807017544,0.48424524534086993,0.9069612383842468,0.519298245614035,1,25,0.08771929824561403,0.08143322475570032,0.8807324886322021,0.622406268119812
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.95,0,17,0.8898302316665649,1.0,0.9850563764572143,0.8724161267280579,1.0,1.0,0.7525372823079427,0.9424999833106995,0.9411764705882353,1,10,0.5882352941176471,0.18518518518518517,0.9989966034889222,0.5017771184444427
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.95,1,140,0.8896963000297546,1.0,1.0,0.6531420642776149,0.9433159649372101,0.7142857142857143,0.4180239021911153,0.80557559132576,0.44285714285714284,0,3,0.02142857142857143,0.016304347826086956,0.7284514725208283,0.6271244704723359
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.975,0,10,0.9535328149795532,1.0,1.0,0.8339426219463348,1.0,1.0,0.731060616672039,0.8643644630908965,1.0,1,8,0.8,0.16326530612244897,1.0,0.49530590474605557
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.975,1,49,0.9681399464607239,1.0,1.0,0.5655290927828812,0.7986409664154053,0.6122448979591837,0.4213143897856154,0.7379989624023438,0.4897959183673469,0,1,0.02040816326530612,0.010526315789473684,0.8042355179786683,0.4566070020198822
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/002.png,2,0.975,2,19,0.9524198770523071,1.0,1.0,0.6674481893286985,0.9334545254707336,0.7368421052631579,0.18831440984435818,0.45019560456275937,0.05263157894736842,1,1,0.05263157894736842,0.015384615384615385,0.3769660472869873,0.7454787731170655
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.9,0,303,0.7653037309646606,1.0,1.0,0.6152321167688801,0.9303278684616089,0.66996699669967,0.5830642619005446,0.8969869971275329,0.6303630363036303,1,29,0.09570957095709572,0.09034267912772585,0.9128864288330079,0.3264195322990418
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.95,0,26,0.8629985451698303,1.0,0.9566522240638733,0.6403738436373797,0.9947031438350677,0.6538461538461539,0.8426067097620531,1.0,0.9230769230769231,1,9,0.34615384615384615,0.140625,0.9580922722816467,0.2614829018712044
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.95,1,131,0.8993496298789978,1.0,1.0,0.5176803946495057,0.80564284324646,0.5038167938931297,0.5820924483594441,0.8681702613830566,0.6259541984732825,0,6,0.04580152671755725,0.03488372093023256,0.7814419865608215,0.30786070227622986
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.975,0,8,0.9530954957008362,1.0,0.9916258931159974,0.3920651935040951,0.542411333322525,0.25,0.9121249318122864,1.0,1.0,1,4,0.5,0.0784313725490196,0.7311842560768127,0.21518747955560683
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.975,1,50,0.9743725061416626,1.0,1.0,0.3837452154606581,0.5944502055644989,0.22,0.5616746313869954,0.8583673119544983,0.56,0,0,0.0,0.0,0.7738403916358948,0.223800128698349
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.975,2,7,0.9604310393333435,1.0,1.0,0.5956845113209316,0.697902536392212,0.8571428571428571,0.8421217032841274,0.9661690354347229,1.0,1,2,0.2857142857142857,0.038461538461538464,0.6579902052879335,0.16380823254585267
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.975,3,6,0.9188275337219238,0.9484096169471741,0.9447788894176483,0.7769825955231985,0.8532136380672455,1.0,0.6068838040033976,0.6654810905456543,1.0,0,0,0.0,0.0,0.13402686268091202,0.37980544567108154
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/003.png,3,0.975,4,5,0.9635879397392273,1.0,1.0,0.5008438944816589,0.7256673097610473,0.4,0.3636638581752777,0.42254812717437745,0.0,1,3,0.6,0.061224489795918366,0.21116706728935242,0.2742890536785126
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.9,0,11,0.7608978152275085,0.8102965354919434,0.8086671233177185,0.19190107037623724,0.24870729446411133,0.0,0.2514752232366138,0.302276611328125,0.0,0,0,0.0,0.0,0.28511518239974976,0.49965769052505493
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.9,1,12,0.8151666522026062,1.0,0.9964928507804871,0.5713136658072472,0.826316785812378,0.75,0.3558230772614479,0.46453102529048923,0.0,1,5,0.4166666666666667,0.06944444444444445,0.2646911799907684,0.6432793200016022
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.9,2,280,0.8210641145706177,1.0,1.0,0.5446579762335334,0.8318547964096069,0.5571428571428572,0.4590969058418913,0.8258197665214538,0.44285714285714284,1,27,0.09642857142857143,0.08490566037735849,0.888442850112915,0.3761266887187958
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.9,3,4,0.6795057058334351,0.7300803065299988,0.7277244687080383,0.5168689712882042,0.71057608127594,0.5,0.5233621746301651,0.704477733373642,0.5,0,0,0.0,0.0,0.1949190266430378,0.1439460262656212
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.95,0,5,0.9502730369567871,1.0,1.0,0.6873790740966796,0.8006335973739624,1.0,0.30611440241336824,0.37722561955451966,0.0,1,2,0.4,0.029411764705882353,0.21999010741710662,0.6259417176246643
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.95,1,15,0.8982595205307007,0.9869232177734375,0.9411598324775696,0.40639431659991926,0.5609418034553527,0.26666666666666666,0.2767981313742124,0.41074737906455994,0.06666666666666667,1,14,0.9333333333333333,0.21212121212121213,0.93291757106781,0.27532554268836973
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.95,2,55,0.9013184905052185,1.0,0.9909767508506775,0.5571422159671784,0.814682936668396,0.5818181818181818,0.39756862653626335,0.6709702968597412,0.32727272727272727,0,0,0.0,0.0,0.7788342237472534,0.39906322956085205
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.95,3,74,0.9241017699241638,1.0,1.0,0.5808155114452044,0.8409994006156922,0.6351351351351351,0.5185714070995648,0.9217751801013947,0.5675675675675675,1,4,0.05405405405405406,0.02962962962962963,0.9099898338317871,0.39396877288818366
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.95,4,7,0.8507499694824219,0.909843921661377,0.8937938690185547,0.39709333011082243,0.5355119526386262,0.14285714285714285,0.7662564771515983,0.8954965591430665,1.0,0,0,0.0,0.0,0.7864935636520386,0.1956088721752167
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,0,4,0.971007764339447,1.0,1.0,0.7060967087745667,0.8091946601867676,1.0,0.29293275997042656,0.3568271040916443,0.0,1,2,0.5,0.029850746268656716,0.22100771069526673,0.631720918416977
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,1,5,0.941592812538147,0.9869232177734375,0.9703665018081665,0.34662432968616486,0.5126243710517884,0.4,0.17326810956001282,0.2502415716648102,0.0,1,5,1.0,0.07692307692307693,0.93291757106781,0.21677544713020325
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,2,4,0.9441509246826172,0.9890756011009216,0.9778111636638641,0.609374575316906,0.7213624894618988,0.75,0.6483344584703445,0.7392084658145904,1.0,0,0,0.0,0.0,0.9181486725807191,0.011382887884974484
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,3,4,0.9582942128181458,0.9922441840171814,0.9833497822284698,0.7712727636098862,0.8833243191242218,1.0,0.6889976114034653,0.711973512172699,1.0,0,0,0.0,0.0,0.38569636940956115,0.08742463067173958
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,4,5,0.9243723154067993,0.948943555355072,0.9421898722648621,0.671581220626831,0.9111960172653198,0.8,0.38442095518112185,0.44022378921508787,0.0,0,0,0.0,0.0,0.6151433229446411,0.2725963771343231
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,5,14,0.9653779864311218,1.0,1.0,0.44147644688685733,0.6251509666442873,0.35714285714285715,0.28498487422863644,0.4087357759475708,0.07142857142857142,0,0,0.0,0.0,0.7640364944934845,0.5274371266365051
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,6,5,0.9488908052444458,1.0,1.0,0.2501532346010208,0.3033315122127533,0.0,0.2999415785074234,0.4217334806919098,0.0,0,0,0.0,0.0,0.8034202575683593,0.17932528257369995
bracket_brown,0,2,bracket_brown/test/bend_and_parts_mismatch/004.png,4,0.975,7,36,0.9825902581214905,1.0,1.0,0.657448144753774,0.854770690202713,0.8611111111111112,0.41407047311464945,0.7689294219017029,0.4722222222222222,1,3,0.08333333333333333,0.030612244897959183,0.8337966799736023,0.4667987525463104
