dataset,seed,shot,category,sample_id,sample_index,original_path,visual_contrast,text_contrast,dynamic_contrast,dynamic_minus_visual_contrast,visual_image_score,text_image_score,dynamic_image_score,visual_weight
mvtec,0,4,capsule,capsule-squeeze-011,123,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\011.png,0.49071556329727173,0.3065922260284424,0.7607877254486084,0.27007216215133667,0.4121631979942322,0.9820446968078613,0.9754301309585571,0.6896294355392456
mvtec,0,4,capsule,capsule-squeeze-012,124,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\012.png,0.3513052463531494,0.12115363776683807,0.5826092958450317,0.23130404949188232,0.3749150037765503,0.9796925783157349,0.9726805686950684,0.7119238376617432
mvtec,0,4,capsule,capsule-squeeze-013,125,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\013.png,0.5697513818740845,0.24063177406787872,0.700147271156311,0.13039588928222656,0.29241302609443665,0.9844384789466858,0.9781942963600159,0.6679899096488953
mvtec,0,4,capsule,capsule-squeeze-014,126,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\014.png,0.42983829975128174,0.18777163326740265,0.7489734292030334,0.3191351294517517,0.3650846779346466,0.9796885848045349,0.9726759195327759,0.7119623422622681
mvtec,0,4,capsule,capsule-squeeze-015,127,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\015.png,0.5764428973197937,0.14242717623710632,0.7645114660263062,0.18806856870651245,0.33808663487434387,0.9879713654518127,0.9820654988288879,0.6386798620223999
mvtec,0,4,capsule,capsule-squeeze-016,128,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\016.png,0.44349539279937744,0.2384152114391327,0.797756552696228,0.3542611598968506,0.4483500123023987,0.983435332775116,0.9770448803901672,0.6769046187400818
mvtec,0,4,capsule,capsule-squeeze-017,129,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\017.png,0.5555925965309143,0.3751819133758545,0.7455728650093079,0.18998026847839355,0.277368426322937,0.9678676724433899,0.9604853391647339,0.8209483623504639
mvtec,0,4,capsule,capsule-squeeze-018,130,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\018.png,0.6147161722183228,0.4365154802799225,0.751086950302124,0.13637077808380127,0.35304951667785645,0.9886703491210938,0.9827888011932373,0.6333024501800537
mvtec,0,4,capsule,capsule-squeeze-019,131,D:\STUDY\My_github\sci_project\data\mvtec\capsule\test\squeeze\019.png,0.6631980538368225,0.48225119709968567,0.8115297555923462,0.14833170175552368,0.23077760636806488,0.9732804894447327,0.9655827879905701,0.7739908695220947
mvtec,0,4,carpet,carpet-color-000,0,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\000.png,0.5832947492599487,0.600838303565979,0.9106206297874451,0.32732588052749634,0.5116238594055176,0.9918723702430725,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-001,1,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\001.png,0.7271456718444824,0.6794753074645996,0.9257898330688477,0.19864416122436523,0.41189226508140564,0.9783233404159546,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-002,2,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\002.png,0.7044402360916138,0.7126352190971375,0.8967875838279724,0.19234734773635864,0.2944382429122925,0.9459396600723267,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-003,3,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\003.png,0.7558925151824951,0.8793843388557434,0.9281637668609619,0.1722712516784668,0.34765568375587463,0.9762206077575684,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-004,4,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\004.png,0.6174995303153992,0.7799794673919678,0.8924705982208252,0.274971067905426,0.36644312739372253,0.9926403164863586,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-005,5,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\005.png,0.6998072266578674,0.596139132976532,0.9265138506889343,0.2267066240310669,0.3834415376186371,0.9455517530441284,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-006,6,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\006.png,0.723956286907196,0.6053265929222107,0.9315965175628662,0.20764023065567017,0.3667295277118683,0.9642119407653809,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-007,7,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\007.png,0.6822302937507629,0.8182724714279175,0.9054232239723206,0.22319293022155762,0.42617854475975037,0.988041877746582,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-008,8,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\008.png,0.6058209538459778,0.6012593507766724,0.8974435329437256,0.2916225790977478,0.5556668043136597,0.9984694123268127,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-009,9,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\009.png,0.7666501402854919,0.7887431383132935,0.8863543272018433,0.11970418691635132,0.34639185667037964,0.9902293086051941,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-010,10,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\010.png,0.681784451007843,0.6690323352813721,0.9138547778129578,0.23207032680511475,0.3850966989994049,0.9828830361366272,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-011,11,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\011.png,0.7683729529380798,0.9135711193084717,0.9344044327735901,0.16603147983551025,0.30883872509002686,0.9689503312110901,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-012,12,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\012.png,0.8009628057479858,0.8990208506584167,0.9241242408752441,0.1231614351272583,0.4218011200428009,0.9929363131523132,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-013,13,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\013.png,0.7046129703521729,0.8692676424980164,0.9554707407951355,0.25085777044296265,0.3509708344936371,0.9595076441764832,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-014,14,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\014.png,0.8097711801528931,0.8661969900131226,0.8882622122764587,0.07849103212356567,0.41007426381111145,0.9583470225334167,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-015,15,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\015.png,0.8596214652061462,0.9228185415267944,0.9091413021087646,0.04951983690261841,0.3509576618671417,0.9711332321166992,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-016,16,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\016.png,0.7380237579345703,0.8384206295013428,0.9183337688446045,0.18031001091003418,0.37813901901245117,0.9395877122879028,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-017,17,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\017.png,0.8089532256126404,0.7875840663909912,0.8889352679252625,0.07998204231262207,0.3554697334766388,0.9309256076812744,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-color-018,18,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\color\018.png,0.8450421690940857,0.8298420310020447,0.9226179122924805,0.07757574319839478,0.32505255937576294,0.8899974822998047,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-000,19,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\000.png,0.7248282432556152,0.5358088612556458,0.888941764831543,0.16411352157592773,0.4469286799430847,0.9944891929626465,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-001,20,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\001.png,0.7219803333282471,0.7032206058502197,0.8882443308830261,0.16626399755477905,0.3869849443435669,0.9661973118782043,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-002,21,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\002.png,0.7122396230697632,0.585176408290863,0.9108215570449829,0.19858193397521973,0.5033864378929138,0.9954450130462646,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-003,22,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\003.png,0.6974936723709106,0.7050697803497314,0.9060266017913818,0.2085329294204712,0.5358692407608032,0.9925796389579773,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-004,23,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\004.png,0.686030387878418,0.5277605652809143,0.8670181035995483,0.18098771572113037,0.4500984847545624,0.887771487236023,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-005,24,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\005.png,0.666729211807251,0.6544907093048096,0.9213017225265503,0.2545725107192993,0.43657076358795166,0.9302993416786194,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-006,25,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\006.png,0.6516079902648926,0.4932524561882019,0.9251474738121033,0.2735394835472107,0.5611782670021057,0.9761941432952881,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-007,26,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\007.png,0.5877086520195007,0.46731770038604736,0.882197916507721,0.2944892644882202,0.30774855613708496,0.8745775818824768,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-008,27,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\008.png,0.632192850112915,0.3762669861316681,0.8748760223388672,0.24268317222595215,0.35183006525039673,0.8658149838447571,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-009,28,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\009.png,0.6418853402137756,0.6622099876403809,0.8706259727478027,0.2287406325340271,0.4126777648925781,0.9907053112983704,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-010,29,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\010.png,0.7079275846481323,0.25932222604751587,0.9162831902503967,0.2083556056022644,0.4644557535648346,0.9794304370880127,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-011,30,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\011.png,0.5880216360092163,0.504547119140625,0.9219666719436646,0.33394503593444824,0.44544410705566406,0.9649062156677246,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-012,31,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\012.png,0.717647910118103,0.7198666334152222,0.8994232416152954,0.18177533149719238,0.45490342378616333,0.9966517090797424,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-013,32,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\013.png,0.5996209979057312,0.5789414048194885,0.9032778739929199,0.3036568760871887,0.42772340774536133,0.9819394946098328,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-014,33,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\014.png,0.526957631111145,0.45869767665863037,0.8988602161407471,0.37190258502960205,0.3247623145580292,0.9124706983566284,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-015,34,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\015.png,0.52348792552948,0.6804595589637756,0.9032771587371826,0.37978923320770264,0.4911290407180786,0.9682162404060364,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-cut-016,35,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\cut\016.png,0.6318638324737549,0.32574132084846497,0.9162342548370361,0.28437042236328125,0.41559725999832153,0.920405924320221,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-000,64,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\000.png,0.7890273332595825,0.7688849568367004,0.9393432140350342,0.15031588077545166,0.4105414152145386,0.8557940721511841,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-001,65,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\001.png,0.7970046997070312,0.268063485622406,0.6758918762207031,-0.12111282348632812,0.3274836838245392,0.8117097616195679,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-002,66,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\002.png,0.7103371024131775,0.7218762636184692,0.8998519778251648,0.1895148754119873,0.36509445309638977,0.9481481313705444,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-003,67,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\003.png,0.6906841397285461,0.73738694190979,0.9108091592788696,0.2201250195503235,0.4814353883266449,0.9920611381530762,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-004,68,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\004.png,0.8006650805473328,0.7832472920417786,0.9363243579864502,0.13565927743911743,0.37935566902160645,0.9927288889884949,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-005,69,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\005.png,0.7461633086204529,0.48650842905044556,0.8907502293586731,0.14458692073822021,0.5307110548019409,0.8702815175056458,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-006,70,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\006.png,0.7624388933181763,0.6085750460624695,0.9042936563491821,0.14185476303100586,0.4935693144798279,0.9919965863227844,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-007,71,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\007.png,0.7761309146881104,0.7940617203712463,0.9170352816581726,0.14090436697006226,0.5426082611083984,0.9890032410621643,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-008,72,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\008.png,0.7348203659057617,0.7556527853012085,0.8807321190834045,0.14591175317764282,0.6744471192359924,0.9946235418319702,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-009,73,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\009.png,0.7403532266616821,0.43155068159103394,0.9010457396507263,0.1606925129890442,0.4876571297645569,0.9746652841567993,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-010,74,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\010.png,0.8323615789413452,0.7453060746192932,0.91751629114151,0.0851547122001648,0.4493790864944458,0.985471785068512,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-011,75,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\011.png,0.8097124099731445,0.7894914150238037,0.8942445516586304,0.08453214168548584,0.46748536825180054,0.9885339140892029,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-012,76,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\012.png,0.6904071569442749,0.49210283160209656,0.9258648157119751,0.2354576587677002,0.40959620475769043,0.8226431608200073,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-013,77,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\013.png,0.7886421084403992,0.7750968933105469,0.9299835562705994,0.1413414478302002,0.44533830881118774,0.9522475600242615,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-014,78,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\014.png,0.7879220247268677,0.8513990640640259,0.8973750472068787,0.10945302248001099,0.5029597282409668,0.96358722448349,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-015,79,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\015.png,0.7884924411773682,0.7756290435791016,0.9231131076812744,0.13462066650390625,0.468273401260376,0.9465874433517456,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-hole-016,80,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\hole\016.png,0.6296207904815674,0.4931165277957916,0.9168428182601929,0.2872220277786255,0.4104701280593872,0.9144150614738464,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-000,81,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\000.png,0.8353851437568665,0.927122950553894,0.954679012298584,0.11929386854171753,0.40937671065330505,0.9354957342147827,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-001,82,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\001.png,0.8460124731063843,0.8778257369995117,0.9649193286895752,0.11890685558319092,0.5168187022209167,0.9297205209732056,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-002,83,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\002.png,0.85536128282547,0.8795189261436462,0.9270519018173218,0.0716906189918518,0.6093271374702454,0.9854176044464111,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-003,84,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\003.png,0.8541120886802673,0.9227747321128845,0.9309197068214417,0.07680761814117432,0.4421103894710541,0.9833541512489319,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-004,85,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\004.png,0.8491519093513489,0.7514972686767578,0.9500898122787476,0.10093790292739868,0.5711551904678345,0.9612334966659546,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-005,86,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\005.png,0.8362593650817871,0.8274627923965454,0.9293251037597656,0.09306573867797852,0.5580989718437195,0.9916826486587524,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-006,87,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\006.png,0.8340610265731812,0.9255484938621521,0.9210742712020874,0.08701324462890625,0.5016421675682068,0.9946704506874084,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-007,88,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\007.png,0.7701106071472168,0.7143277525901794,0.9398108720779419,0.1697002649307251,0.6880888938903809,0.9764535427093506,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-008,89,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\008.png,0.8007684946060181,0.7902085185050964,0.9301645159721375,0.12939602136611938,0.657718300819397,0.9925056099891663,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-009,90,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\009.png,0.8718116283416748,0.888313889503479,0.9297606348991394,0.0579490065574646,0.5668638348579407,0.9868645071983337,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-010,91,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\010.png,0.8220729827880859,0.5741860866546631,0.9308733344078064,0.10880035161972046,0.6326043605804443,0.9896818995475769,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-011,92,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\011.png,0.8653320074081421,0.8224221467971802,0.9573894143104553,0.09205740690231323,0.5604608654975891,0.8898438811302185,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-012,93,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\012.png,0.8369259834289551,0.8005327582359314,0.9166274666786194,0.0797014832496643,0.5092847347259521,0.9925004839897156,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-013,94,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\013.png,0.8622479438781738,0.8524678349494934,0.9450170993804932,0.08276915550231934,0.4897724986076355,0.9699115753173828,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-014,95,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\014.png,0.8669938445091248,0.8007801175117493,0.9112974405288696,0.04430359601974487,0.4617787301540375,0.9010173082351685,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-015,96,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\015.png,0.8483130931854248,0.8033432960510254,0.9558930993080139,0.10758000612258911,0.592976450920105,0.9911963939666748,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-metal_contamination-016,97,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\metal_contamination\016.png,0.8565995693206787,0.8798572421073914,0.9443607330322266,0.08776116371154785,0.5236417651176453,0.973622739315033,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-000,98,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\000.png,0.8362460136413574,0.8011199235916138,0.9122845530509949,0.07603853940963745,0.584480345249176,0.9916685819625854,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-001,99,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\001.png,0.8248515129089355,0.8088037371635437,0.9532447457313538,0.1283932328224182,0.3917016088962555,0.8621659278869629,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-002,100,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\002.png,0.816433846950531,0.8789011240005493,0.9089648127555847,0.09253096580505371,0.511218786239624,0.9934087991714478,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-003,101,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\003.png,0.8413196802139282,0.8644533157348633,0.9226974248886108,0.08137774467468262,0.4426272511482239,0.8919186592102051,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-004,102,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\004.png,0.7715423107147217,0.7793274521827698,0.8826611042022705,0.11111879348754883,0.5940190553665161,0.9963526725769043,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-005,103,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\005.png,0.780407190322876,0.6928756833076477,0.8914073705673218,0.1110001802444458,0.6118321418762207,0.9619565010070801,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-006,104,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\006.png,0.7656965255737305,0.6934969425201416,0.8855980038642883,0.11990147829055786,0.6488975882530212,0.9794151782989502,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-007,105,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\007.png,0.7570937871932983,0.8270524740219116,0.8745938539505005,0.11750006675720215,0.570610761642456,0.9844702482223511,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-008,106,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\008.png,0.7588144540786743,0.8071713447570801,0.8595919609069824,0.1007775068283081,0.6511504650115967,0.9950662851333618,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-009,107,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\009.png,0.7797036170959473,0.8607069253921509,0.9184838533401489,0.13878023624420166,0.3472643196582794,0.85184645652771,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-010,108,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\010.png,0.7834658622741699,0.8192481994628906,0.8714256286621094,0.08795976638793945,0.71906578540802,0.9873716831207275,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-011,109,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\011.png,0.866120457649231,0.8581024408340454,0.8972365856170654,0.031116127967834473,0.57538241147995,0.9282844662666321,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-012,110,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\012.png,0.5768845081329346,0.6053962111473083,0.8948147892951965,0.31793028116226196,0.4723113775253296,0.9157844185829163,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-013,111,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\013.png,0.4231095016002655,0.5505703091621399,0.7298020124435425,0.306692510843277,0.63813316822052,0.9752833247184753,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-014,112,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\014.png,0.7449164390563965,0.510807991027832,0.9351864457130432,0.19027000665664673,0.3407004177570343,0.8063461184501648,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-015,113,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\015.png,0.7599225640296936,0.6563286185264587,0.877765417098999,0.11784285306930542,0.6199981570243835,0.9643369317054749,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-016,114,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\016.png,0.7769602537155151,0.7414237856864929,0.861528754234314,0.08456850051879883,0.6364599466323853,0.9391660690307617,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-017,115,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\017.png,0.7306669354438782,0.7363724112510681,0.8865969181060791,0.15592998266220093,0.6753579378128052,0.9597089886665344,0.9999989867210388,0.5
mvtec,0,4,carpet,carpet-thread-018,116,D:\STUDY\My_github\sci_project\data\mvtec\carpet\test\thread\018.png,0.7753834128379822,0.7438544631004333,0.8998447060585022,0.12446129322052002,0.316022664308548,0.9358206987380981,0.9999989867210388,0.5
mvtec,0,4,grid,grid-bent-000,0,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\000.png,0.7644502520561218,0.6927299499511719,0.8898429870605469,0.12539273500442505,0.41740280389785767,0.946182370185852,0.999573826789856,0.5049872398376465
mvtec,0,4,grid,grid-bent-001,1,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\001.png,0.7403680086135864,0.8178017735481262,0.9216830730438232,0.18131506443023682,0.4196760356426239,0.8784074783325195,0.9990733861923218,0.5098981261253357
mvtec,0,4,grid,grid-bent-002,2,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\002.png,0.7501553297042847,0.598065972328186,0.9269750714302063,0.17681974172592163,0.3872207701206207,0.936414897441864,0.9995231628417969,0.505509078502655
mvtec,0,4,grid,grid-bent-003,3,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\003.png,0.6521747708320618,0.6027801632881165,0.8805558085441589,0.22838103771209717,0.35838496685028076,0.9710975885391235,0.9996801614761353,0.5038648247718811
mvtec,0,4,grid,grid-bent-004,4,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\004.png,0.654576301574707,0.46979933977127075,0.8223646283149719,0.1677883267402649,0.3510374128818512,0.9599415063858032,0.9996362924575806,0.5043331980705261
mvtec,0,4,grid,grid-bent-005,5,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\005.png,0.674626886844635,0.6228904128074646,0.8794333338737488,0.20480644702911377,0.39625653624534607,0.9039287567138672,0.9993077516555786,0.5076574087142944
mvtec,0,4,grid,grid-bent-006,6,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\006.png,0.6537957191467285,0.510863184928894,0.870010256767273,0.21621453762054443,0.3635805547237396,0.9409152865409851,0.9995472431182861,0.5052624344825745
mvtec,0,4,grid,grid-bent-007,7,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\007.png,0.7451474070549011,0.5561113953590393,0.833124577999115,0.08797717094421387,0.3877646028995514,0.8900311589241028,0.9991884827613831,0.5088080763816833
mvtec,0,4,grid,grid-bent-008,8,D:\STUDY\My_github\sci_project\data\mvtec\grid\test\bent\008.png,0.673883318901062,0.6262214779853821,0.9507642984390259,0.27688097953796387,0.3174682855606079,0.8920494318008423,0.9992070198059082,0.5086310505867004
